date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:03:59	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:03:58%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-product-onsale.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-product-onsale.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:00	133243/133243	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:03:59%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-product-onsale	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-product-onsale.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:03:59%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/dashboard.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/dashboard.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:01	74640/74640	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:00%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/dashboard	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/dashboard.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:00%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/orders.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/orders.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:02	82819/82819	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:01%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/orders	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/orders.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:01%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/downloads.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/downloads.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:03	74360/74360	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:02%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/downloads	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/downloads.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:02%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/edit-address.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/edit-address.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:04	75344/75344	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:03%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/edit-address	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/edit-address.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:03%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/edit-account.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/edit-account.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:05	79321/79321	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:04%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/edit-account	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/edit-account.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:05	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:04%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/banner.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/banner.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:06	143048/143048	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:05%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/banner	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/banner.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:05%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog-element.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog-element.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:07	116682/116682	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:06%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog-element	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog-element.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:07	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:06%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/categories-element.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/categories-element.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:08	81186/81186	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:07%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/categories-element	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/categories-element.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:07%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/product-element.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/product-element.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:09	237180/237180	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:08%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/product-element	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/product-element.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:08%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/client.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/client.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:10	75776/75776	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:09%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/client	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/client.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:09%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/product-layout.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/product-layout.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:11	253012/253012	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:10%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/product-layout	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/product-layout.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:10%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/google-map.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/google-map.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:12	72853/72853	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:11%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/google-map	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/google-map.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:12	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:11%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/iconbox.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/iconbox.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:13	81275/81275	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:12%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/iconbox	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/iconbox.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:13	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:12%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/team.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/team.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:14	90055/90055	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:13%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/team	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/team.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:13%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/instagram-feed.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/instagram-feed.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:15	90960/90960	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:14%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/instagram-feed	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/instagram-feed.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:14%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/newsletter.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/newsletter.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:16	88823/88823	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:15%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/newsletter	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/newsletter.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:16	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:15%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/testimonials.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/testimonials.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:17	85467/85467	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:16%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/testimonials	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/testimonials.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:16%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:17	92700/92700	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:16%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:16%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog-leftsidebar.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog-leftsidebar.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:18	104777/104777	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:17%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog-leftsidebar	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog-leftsidebar.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:17%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog-rightsidebar.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog-rightsidebar.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:19	104780/104780	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:18%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog-rightsidebar	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog-rightsidebar.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:18%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog-grid.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog-grid.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:20	88713/88713	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:19%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/blog-grid	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/blog-grid.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:19%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:21	78612/78612	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:20%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:20%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-leftsidebar.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-leftsidebar.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:22	90689/90689	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:21%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-leftsidebar	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-leftsidebar.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:21%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-rightsidebar.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-rightsidebar.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:23	90692/90692	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:22%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-rightsidebar	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-rightsidebar.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:22%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-instagram.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-instagram.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:24	99663/99663	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:23%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-instagram	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-instagram.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:23%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-product.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-product.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:26	98408/98408	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:25%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-product	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-product.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:25%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-gallery.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-gallery.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:27	92327/92327	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:26%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-gallery	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-gallery.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:26%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-video.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-video.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:28	90722/90722	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:27%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/single-post-video	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/single-post-video.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:27%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/about.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/about.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:29	96128/96128	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:28%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/about	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/about.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:28%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/contact.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/contact.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:30	75204/75204	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:29%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/contact	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/contact.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2009%20Nov%202024%2011:04:29%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/404.html	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/404.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:31	71716/71716	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2011:04:30%20GMT	https://thoi-trang-trang-suc.daca.vn/lynessa/404	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/404.html	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:31	600/600	---M--	200	added ('OK')	image/png	etag:%22ad6297caddf98115c4614f2d4b95bb92%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/en.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/en.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:31	267/267	---M--	200	added ('OK')	image/png	etag:%22c7600dd485cdd8f2115135437f1cc97d%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/it.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/it.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:31	246012/246012	---M--	200	added ('OK')	image/jpeg	etag:%22325f4b4e3ae714d2ed94d8c02c3d578d%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide21.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide21.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:31	123188/123188	---M--	200	added ('OK')	image/jpeg	etag:%220332a49feb8e4efaec0b263bc27478d5%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide22.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide22.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:32	128427/128427	---M--	200	added ('OK')	image/jpeg	etag:%22d35d41cc9a0ffd3750d77c4f2e949e4a%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide23.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide23.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:32	24985/24985	---M--	200	added ('OK')	image/jpeg	etag:%224b9ef37ad542bbd9e6dec17ced13c027%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner244.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner244.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:32	16380/16380	---M--	200	added ('OK')	image/jpeg	etag:%221e953db1b5297b46eb743711950b2e7e%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner252.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner252.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:33	37096/37096	---M--	200	added ('OK')	image/jpeg	etag:%22816f956da22d8f37952230c988a48251%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro13-1-270x350.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro13-1-270x350.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:33	21297/21297	---M--	200	added ('OK')	image/jpeg	etag:%22082ba6735ac9f50bbaa070dd5118c2ea%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro302-270x350.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro302-270x350.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:33	20725/20725	---M--	200	added ('OK')	image/jpeg	etag:%2227777094effef795c6ddb7ba60d6ce0d%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro31-1-270x350.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro31-1-270x350.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:33	36527/36527	---M--	200	added ('OK')	image/jpeg	etag:%222bf2342210bd7a49359840279152f15b%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro41-1-270x350.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro41-1-270x350.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:33	25251/25251	---M--	200	added ('OK')	image/jpeg	etag:%2216ec00d30a779be6f0e9a43200515111%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro51012-1-270x350.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro51012-1-270x350.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:34	30500/30500	---M--	200	added ('OK')	image/jpeg	etag:%22bb0f84a8b965d65cf10e560b72215303%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro61-1-270x350.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro61-1-270x350.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:34	26332/26332	---M--	200	added ('OK')	image/jpeg	etag:%22c37cae4e7f5e35cd9bfafe9b30f6bace%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro51012-1-275x310.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro51012-1-275x310.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:34	18691/18691	---M--	200	added ('OK')	image/jpeg	etag:%227e5f8c9fb3e4f6a27595f91a4e12ec41%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro71-1-275x310.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro71-1-275x310.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:34	25784/25784	---M--	200	added ('OK')	image/jpeg	etag:%22016e01e49a307640d3f4fe910a05dc1d%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro1211-2-275x310.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro1211-2-275x310.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:35	16318/16318	---M--	200	added ('OK')	image/jpeg	etag:%221493efdb7d29ac69f53f49bee042742b%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner21.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner21.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:35	12232/12232	---M--	200	added ('OK')	image/jpeg	etag:%22f57ac83fa380c37cf8b94965a5f0e453%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner201.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner201.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
